year,sitename,sex,violence score
2015,"San Diego, CA (SA)",Female,13.01580432199826
2015,"San Diego, CA (SA)",Male,39.880548966452054
2015,"San Francisco, CA (SF)",Female,16.105490965826164
2015,"San Francisco, CA (SF)",Male,30.492030492030494
2017,"Borough of Bronx, NY (NYG)",Female,31.033772241756342
2017,"Borough of Bronx, NY (NYG)",Male,49.83807330033982
2017,"Borough of Brooklyn, NY (NYH)",Female,24.856198649807293
2017,"Borough of Brooklyn, NY (NYH)",Male,53.438101577820554
2017,"Borough of Manhattan, NY (NYI)",Female,19.297267150027885
2017,"Borough of Manhattan, NY (NYI)",Male,45.252434288287276
2017,"Borough of Queens, NY (NYJ)",Female,19.861651030957873
2017,"Borough of Queens, NY (NYJ)",Male,48.71102882337251
2017,"Borough of Staten Island, NY (NYK)",Female,16.210201810887785
2017,"Borough of Staten Island, NY (NYK)",Male,48.76938515813323
2017,"Broward County, FL (FT)",Female,14.675598884341683
2017,"Broward County, FL (FT)",Male,33.351342365555645
2017,"Chicago, IL (CH)",Female,23.545180488652843
2017,"Chicago, IL (CH)",Male,36.67425741589682
2017,"Los Angeles, CA (LO)",Female,15.87788981556687
2017,"Los Angeles, CA (LO)",Male,31.48862631621252
2017,"Miami-Dade County, FL (MM)",Female,17.001098368981115
2017,"Miami-Dade County, FL (MM)",Male,36.154861243328064
2017,"New York City, NY (NYC)",Female,22.739005678748516
2017,"New York City, NY (NYC)",Male,49.608057839610716
2017,"Orange County, FL (OL)",Female,22.73389335758916
2017,"Orange County, FL (OL)",Male,38.56901731998907
2017,"Palm Beach County, FL (PB)",Female,19.914561898163416
2017,"Palm Beach County, FL (PB)",Male,38.467176373469535
2017,"Philadelphia, PA (PH)",Female,25.656812271110873
2017,"Philadelphia, PA (PH)",Male,38.15345574851329
2017,"San Diego, CA (SA)",Female,11.008784288136516
2017,"San Diego, CA (SA)",Male,26.470252478167396
2017,"San Francisco, CA (SF)",Female,15.811580498317685
2017,"San Francisco, CA (SF)",Male,30.760932005099967
2019,"Borough of Bronx, NY (NYG)",Female,30.375309445076887
2019,"Borough of Bronx, NY (NYG)",Male,49.22139715954149
2019,"Borough of Brooklyn, NY (NYH)",Female,26.05790515110414
2019,"Borough of Brooklyn, NY (NYH)",Male,45.269475326186104
2019,"Borough of Manhattan, NY (NYI)",Female,17.513134851138354
2019,"Borough of Manhattan, NY (NYI)",Male,47.54865730475487
2019,"Borough of Queens, NY (NYJ)",Female,22.384107391835368
2019,"Borough of Queens, NY (NYJ)",Male,43.019850849032345
2019,"Borough of Staten Island, NY (NYK)",Female,32.79681212642106
2019,"Borough of Staten Island, NY (NYK)",Male,57.12119549494728
2019,"Broward County, FL (FT)",Female,20.355905857160366
2019,"Broward County, FL (FT)",Male,27.26736000726645
2019,"Chicago, IL (CH)",Female,19.349947446714413
2019,"Chicago, IL (CH)",Male,34.41164507942691
